,oid,ent,sectionId
4325,1,5,3464
4326,1,6,3467
4327,1,7,3470
4328,1,8,3465
4329,1,9,3467
4330,1,1,3463
4331,1,2,3466
4332,1,3,3469
4333,1,4,3464
4334,1,5,3467
4335,1,6,3470
4336,1,7,3465
4337,1,8,3467
4338,1,9,3463
4339,1,1,3466
4340,1,2,3469
4341,1,3,3464
4342,1,4,3467
4343,1,5,3470
4344,1,6,3465
4345,1,7,3467
4346,1,8,3463
4347,1,9,3466
4348,1,1,3469
4349,1,2,3464
4350,1,3,3467
4351,1,4,3470
4352,1,5,3465
4353,1,6,3367
4354,1,7,3363
4355,1,8,3366
4356,1,9,3369
4357,1,1,3364
4358,1,2,3367
4359,1,3,3370
4360,1,4,3365
4361,1,5,3368
4362,1,6,3364
4363,1,7,3367
4364,1,8,3370
4365,1,9,3365
4366,1,1,3368
4367,1,2,3371
4368,1,3,3366
4369,1,4,3268
4370,1,5,3264
4371,1,6,3267
4372,1,7,3270
4373,1,8,3265
4374,1,9,3268
4375,1,1,3271
4376,1,2,3266
4377,1,3,3269
4378,1,4,3265
4379,1,5,3268
4380,1,6,3271
4381,1,7,3266
4382,1,8,3269
4383,1,9,3272
4384,1,1,3267
4385,1,2,3269
4386,1,3,3265
4387,1,4,3268
4388,1,5,3271
4389,1,6,3266
4390,1,7,3269
4391,1,8,3272
4392,1,9,3267
4393,1,1,3270
4394,1,2,3266
4395,1,3,3269
4396,1,4,3272
4397,1,5,3267
4398,1,6,3270
4399,1,7,3273
4400,1,8,3268
4401,1,9,3270
4402,1,1,3266
4403,1,2,3269
4404,1,3,3272
4405,1,4,3267
4406,1,5,3270
4407,1,6,3273
4408,1,7,3268
4409,1,8,3271
4410,1,9,3267
4411,1,1,3270
4412,1,2,3273
4413,1,3,3268
4414,1,4,3271
4415,1,5,3274
4416,1,6,3269
4417,1,7,3271
4418,1,8,3267
4419,1,9,3270
4420,1,1,3273
4421,1,2,3268
4422,1,3,3271
4423,1,4,3274
4424,1,5,3269
4425,1,6,3372
4426,1,7,3368
4427,1,8,3371
4428,1,9,3374
4429,1,1,3369
4430,1,2,3372
4431,1,3,3375
4432,1,4,3370
4433,1,5,3473
4434,1,6,3469
4435,1,7,3472
4436,1,8,3475
4437,1,9,3470
4438,1,1,3473
4439,1,2,3476
4440,1,3,3471
4441,1,4,3574
4442,1,5,3570
4443,1,6,3573
4444,1,7,3576
4445,1,8,3571
4446,1,9,3574
4447,1,1,3577
4448,1,2,3572
4449,1,3,3775
4450,1,4,3771
4451,1,5,3774
4452,1,6,3777
4453,1,7,3772
4454,1,8,3775
4455,1,9,3778
4456,1,1,3773
4457,1,2,3875
4458,1,3,3871
4459,1,4,3874
4460,1,5,3877
4461,1,6,3872
4462,1,7,3875
4463,1,8,3878
4464,1,9,3873
4465,1,1,4075
4466,1,2,4071
4467,1,3,4074
4468,1,4,4077
4469,1,5,4072
4470,1,6,4075
4471,1,7,4078
4472,1,8,4073
4473,1,9,4074
4474,1,1,4070
4475,1,2,4073
4476,1,3,4076
4477,1,4,4071
4478,1,5,4074
4479,1,6,4077
4480,1,7,4072
4481,1,8,4073
4482,1,9,4069
4483,1,1,4072
4484,1,2,4075
4485,1,3,4070
4486,1,4,4073
4487,1,5,4076
4488,1,6,4071
4489,1,7,4072
4490,1,8,4068
4491,1,9,4071
4492,1,1,4074
4493,1,2,4069
4494,1,3,4072
4495,1,4,4075
4496,1,5,4070
4497,1,6,3972
4498,1,7,3968
4499,1,8,3971
4500,1,9,3974
4501,1,1,3969
4502,1,2,3972
4503,1,3,3975
4504,1,4,3970
4505,1,5,3971
4506,1,6,3967
4507,1,7,3970
4508,1,8,3973
4509,1,9,3968
4510,1,1,3971
4511,1,2,3974
4512,1,3,3969
4513,1,4,3871
4514,1,5,3867
4515,1,6,3870
4516,1,7,3873
4517,1,8,3868
4518,1,9,3871
4519,1,1,3874
4520,1,2,3869
4521,1,3,3672
4522,1,4,3668
4523,1,5,3671
4524,1,6,3674
4525,1,7,3669
4526,1,8,3672
4527,1,9,3675
4528,1,1,3670
4529,1,2,3572
4530,1,3,3568
4531,1,4,3571
4532,1,5,3574
4533,1,6,3569
4534,1,7,3572
4535,1,8,3575
4536,1,9,3570
4537,1,1,3373
4538,1,2,3369
4539,1,3,3372
4540,1,4,3375
4541,1,5,3370
4542,1,6,3373
4543,1,7,3376
4544,1,8,3371
4545,1,9,3373
4546,1,1,3369
4547,1,2,3372
4548,1,3,3375
4549,1,4,3370
4550,1,5,3373
4551,1,6,3376
4552,1,7,3371
4553,1,8,3377
4554,1,9,3373
4555,1,1,3376
4556,1,2,3379
4557,1,3,3374
4558,1,4,3377
4559,1,5,3380
4560,1,6,3375
4561,1,7,3380
4562,1,8,3376
4563,1,9,3379
4564,1,1,3382
4565,1,2,3377
4566,1,3,3380
4567,1,4,3383
4568,1,5,3378
4569,1,6,3381
4570,1,7,3377
4571,1,8,3380
4572,1,9,3383
4573,1,1,3378
4574,1,2,3381
4575,1,3,3384
4576,1,4,3379
4577,1,5,3481
4578,1,6,3477
4579,1,7,3480
4580,1,8,3483
4581,1,9,3478
4582,1,1,3481
4583,1,2,3484
4584,1,3,3479
4585,1,4,3581
4586,1,5,3577
4587,1,6,3580
4588,1,7,3583
4589,1,8,3578
4590,1,9,3581
4591,1,1,3584
4592,1,2,3579
4593,1,3,3680
4594,1,4,3676
4595,1,5,3679
4596,1,6,3682
4597,1,7,3677
4598,1,8,3680
4599,1,9,3683
4600,1,1,3678
4601,1,2,3778
4602,1,3,3774
4603,1,4,3777
4604,1,5,3780
4605,1,6,3775
4606,1,7,3778
4607,1,8,3781
4608,1,9,3776
4609,1,1,3976
4610,1,2,3972
4611,1,3,3975
4612,1,4,3978
4613,1,5,3973
4614,1,6,3976
4615,1,7,3979
4616,1,8,3974
4617,1,9,3973
4618,1,1,3969
4619,1,2,3972
4620,1,3,3975
4621,1,4,3970
4622,1,5,3973
4623,1,6,3976
4624,1,7,3971
4625,1,8,4069
4626,1,9,4065
4627,1,1,4068
4628,1,2,4071
4629,1,3,4066
4630,1,4,4069
4631,1,5,4072
4632,1,6,4067
4633,1,7,4065
4634,1,8,4061
4635,1,9,4064
4636,1,1,4067
4637,1,2,4062
4638,1,3,4065
4639,1,4,4068
4640,1,5,4063
4641,1,6,3960
4642,1,7,3956
4643,1,8,3959
4644,1,9,3962
4645,1,1,3957
4646,1,2,3960
4647,1,3,3963
4648,1,4,3958
4649,1,5,3856
4650,1,6,3852
4651,1,7,3855
4652,1,8,3858
4653,1,9,3853
4654,1,1,3856
4655,1,2,3859
4656,1,3,3854
4657,1,4,3853
4658,1,5,3849
4659,1,6,3852
4660,1,7,3855
4661,1,8,3850
4662,1,9,3853
4663,1,1,3856
4664,1,2,3851
4665,1,3,3750
4666,1,4,3746
4667,1,5,3749
4668,1,6,3752
4669,1,7,3747
4670,1,8,3750
4671,1,9,3753
4672,1,1,3748
4673,1,2,3749
4674,1,3,3745
4675,1,4,3748
4676,1,5,3751
4677,1,6,3746
4678,1,7,3749
4679,1,8,3752
4680,1,9,3747
4681,1,1,3649
4682,1,2,3645
4683,1,3,3648
4684,1,4,3651
4685,1,5,3646
4686,1,6,3649
4687,1,7,3652
4688,1,8,3647
4689,1,9,3451
4690,1,1,3447
4691,1,2,3450
4692,1,3,3453
4693,1,4,3448
4694,1,5,3451
4695,1,6,3454
4696,1,7,3449
4697,1,8,3554
4698,1,9,3550
4699,1,1,3553
4700,1,2,3556
4701,1,3,3551
4702,1,4,3554
4703,1,5,3557
4704,1,6,3552
4705,1,7,3858
4706,1,8,3854
4707,1,9,3857
4708,1,1,3860
4709,1,2,3855
4710,1,3,3858
4711,1,4,3861
4712,1,5,3856
4713,1,6,3963
4714,1,7,3959
4715,1,8,3962
4716,1,9,3965
4717,1,1,3960
4718,1,2,3963
4719,1,3,3966
4720,1,4,3961
4721,1,5,4168
4722,1,6,4164
4723,1,7,4167
4724,1,8,4170
4725,1,9,4165
4726,1,1,4168
4727,1,2,4171
4728,1,3,4166
4729,1,4,4472
4730,1,5,4468
4731,1,6,4471
4732,1,7,4474
4733,1,8,4469
4734,1,9,4472
4735,1,1,4475
4736,1,2,4470
4737,1,3,4777
4738,1,4,4773
4739,1,5,4776
4740,1,6,4779
4741,1,7,4774
4742,1,8,4777
4743,1,9,4780
4744,1,1,4775
4745,1,2,4777
4746,1,3,4773
4747,1,4,4776
4748,1,5,4779
4749,1,6,4774
4750,1,7,4777
4751,1,8,4780
4752,1,9,4775
4753,1,1,5780
4754,1,2,5776
4755,1,3,5779
4756,1,4,5782
4757,1,5,5777
4758,1,6,5780
4759,1,7,5783
4760,1,8,5778
4761,1,9,6279
4762,1,1,6275
4763,1,2,6278
4764,1,3,6281
4765,1,4,6276
4766,1,5,6279
4767,1,6,6282
4768,1,7,6277
4769,1,8,6677
4770,1,9,6673
4771,1,1,6676
4772,1,2,6679
4773,1,3,6674
4774,1,4,6677
4775,1,5,6680
4776,1,6,6675
4777,1,7,6973
4778,1,8,6969
4779,1,9,6972
4780,1,1,6975
4781,1,2,6970
4782,1,3,6973
4783,1,4,6976
4784,1,5,6971
4785,1,6,7168
4786,1,7,7164
4787,1,8,7167
4788,1,9,7170
4789,1,1,7165
4790,1,2,7168
4791,1,3,7171
4792,1,4,7166
4793,1,5,6962
4794,1,6,6958
4795,1,7,6961
4796,1,8,6964
4797,1,9,6959
4798,1,1,6962
4799,1,2,6965
4800,1,3,6960
4801,1,4,6654
4802,1,5,6650
4803,1,6,6653
4804,1,7,6656
4805,1,8,6651
4806,1,9,6654
4807,1,1,6657
4808,1,2,6652
4809,1,3,5945
4810,1,4,5941
4811,1,5,5944
4812,1,6,5947
4813,1,7,5942
4814,1,8,5945
4815,1,9,5948
4816,1,1,5943
4817,1,2,4834
4818,1,3,4830
4819,1,4,4833
4820,1,5,4836
4821,1,6,4831
4822,1,7,4834
4823,1,8,4837
4824,1,9,4832
4825,1,1,3523
4826,1,2,3519
4827,1,3,3522
4828,1,4,3525
4829,1,5,3520
4830,1,6,3523
4831,1,7,3526
4832,1,8,3521
4833,1,9,2213
4834,1,1,2209
4835,1,2,2212
4836,1,3,2215
4837,1,4,2210
4838,1,5,2213
4839,1,6,2216
4840,1,7,2211
4841,1,8,1407
4842,1,9,1403
4843,1,1,1406
4844,1,2,1409
4845,1,3,1404
4846,1,4,1407
4847,1,5,1410
4848,1,6,1405
4849,1,7,807
4850,1,8,803
4851,1,9,806
4852,1,1,809
4853,1,2,804
4854,1,3,807
4855,1,4,810
4856,1,5,805
4857,1,6,511
4858,1,7,507
4859,1,8,510
4860,1,9,513
4861,1,1,508
4862,1,2,511
4863,1,3,514
4864,1,4,509
4865,1,5,717
4866,1,6,713
4867,1,7,716
4868,1,8,719
4869,1,9,714
4870,1,1,717
4871,1,2,720
4872,1,3,715
4873,1,4,1228
4874,1,5,1224
4875,1,6,1227
4876,1,7,1230
4877,1,8,1225
4878,1,9,1228
4879,1,1,1231
4880,1,2,1226
4881,1,3,1841
4882,1,4,1837
4883,1,5,1840
4884,1,6,1843
4885,1,7,1838
4886,1,8,1841
4887,1,9,1844
4888,1,1,1839
4889,1,2,2654
4890,1,3,2650
4891,1,4,2653
4892,1,5,2656
4893,1,6,2651
4894,1,7,2654
4895,1,8,2657
4896,1,9,2652
4897,1,1,3665
4898,1,2,3661
4899,1,3,3664
4900,1,4,3667
4901,1,5,3662
4902,1,6,3665
4903,1,7,3668
4904,1,8,3663
4905,1,9,4876
4906,1,1,4872
4907,1,2,4875
4908,1,3,4878
4909,1,4,4873
4910,1,5,4876
4911,1,6,4879
4912,1,7,4874
4913,1,8,5882
4914,1,9,5878
4915,1,1,5881
4916,1,2,5884
4917,1,3,5879
4918,1,4,5882
4919,1,5,5885
4920,1,6,5880
4921,1,7,6884
4922,1,8,6880
4923,1,9,6883
4924,1,1,6886
4925,1,2,6881
4926,1,3,6884
4927,1,4,6887
4928,1,5,6882
4929,1,6,7383
4930,1,7,7379
4931,1,8,7382
4932,1,9,7385
4933,1,1,7380
4934,1,2,7383
4935,1,3,7386
4936,1,4,7381
4937,1,5,7779
4938,1,6,7775
4939,1,7,7778
4940,1,8,7781
4941,1,9,7776
4942,1,1,7779
4943,1,2,7782
4944,1,3,7777
4945,1,4,7973
4946,1,5,7969
4947,1,6,7972
4948,1,7,7975
4949,1,8,7970
4950,1,9,7973
4951,1,1,7976
4952,1,2,7971
4953,1,3,7765
4954,1,4,7761
4955,1,5,7764
4956,1,6,7767
4957,1,7,7762
4958,1,8,7765
4959,1,9,7768
4960,1,1,7763
4961,1,2,7155
4962,1,3,7151
4963,1,4,7154
4964,1,5,7157
4965,1,6,7152
4966,1,7,7155
4967,1,8,7158
4968,1,9,7153
4969,1,1,6245
4970,1,2,6241
4971,1,3,6244
4972,1,4,6247
4973,1,5,6242
4974,1,6,6245
4975,1,7,6248
4976,1,8,6243
4977,1,9,5035
4978,1,1,5031
4979,1,2,5034
4980,1,3,5037
4981,1,4,5032
4982,1,5,5035
4983,1,6,5038
4984,1,7,5033
4985,1,8,4229
4986,1,9,4225
4987,1,1,4228
4988,1,2,4231
4989,1,3,4226
4990,1,4,4229
4991,1,5,4232
4992,1,6,4227
4993,1,7,3728
4994,1,8,3724
4995,1,9,3727
4996,1,1,3730
4997,1,2,3725
4998,1,3,3728
4999,1,4,3731
5000,1,5,3726
5001,1,6,3231
5002,1,7,3227
5003,1,8,3230
5004,1,9,3233
5005,1,1,3228
5006,1,2,3231
5007,1,3,3234
5008,1,4,3229
5009,1,5,3136
5010,1,6,3132
5011,1,7,3135
5012,1,8,3138
5013,1,9,3133
5014,1,1,3136
5015,1,2,3139
5016,1,3,3134
5017,1,4,3344
5018,1,5,3340
5019,1,6,3343
5020,1,7,3346
5021,1,8,3341
5022,1,9,3344
5023,1,1,3347
5024,1,2,3342
5025,1,3,3654
5026,1,4,3650
5027,1,5,3653
5028,1,6,3656
5029,1,7,3651
5030,1,8,3654
5031,1,9,3657
5032,1,1,3652
5033,1,2,4163
5034,1,3,4159
5035,1,4,4162
5036,1,5,4165
5037,1,6,4160
5038,1,7,4163
5039,1,8,4166
5040,1,9,4161
5041,1,1,4670
5042,1,2,4666
5043,1,3,4669
5044,1,4,4672
5045,1,5,4667
5046,1,6,4670
5047,1,7,4673
5048,1,8,4668
5049,1,9,5475
5050,1,1,5471
5051,1,2,5474
5052,1,3,5477
5053,1,4,5472
5054,1,5,5475
5055,1,6,5478
5056,1,7,5473
5057,1,8,6378
5058,1,9,6374
5059,1,1,6377
5060,1,2,6380
5061,1,3,6375
5062,1,4,6378
5063,1,5,6381
5064,1,6,6376
5065,1,7,7277
5066,1,8,7273
5067,1,9,7276
5068,1,1,7279
5069,1,2,7274
5070,1,3,7277
5071,1,4,7280
5072,1,5,7275
5073,1,6,7673
5074,1,7,7669
5075,1,8,7672
5076,1,9,7675
5077,1,1,7670
5078,1,2,7673
5079,1,3,7676
5080,1,4,7671
5081,1,5,7666
5082,1,6,7662
5083,1,7,7665
5084,1,8,7668
5085,1,9,7663
5086,1,1,7666
5087,1,2,7669
5088,1,3,7664
5089,1,4,7556
5090,1,5,7552
5091,1,6,7555
5092,1,7,7558
5093,1,8,7553
5094,1,9,7556
5095,1,1,7559
5096,1,2,7554
5097,1,3,6944
5098,1,4,6940
5099,1,5,6943
5100,1,6,6946
5101,1,7,6941
5102,1,8,6944
5103,1,9,6947
5104,1,1,6942
5105,1,2,5731
5106,1,3,5727
5107,1,4,5730
5108,1,5,5733
5109,1,6,5728
5110,1,7,5731
5111,1,8,5734
5112,1,9,5729
5113,1,1,4119
5114,1,2,4115
5115,1,3,4118
5116,1,4,4121
5117,1,5,4116
5118,1,6,4119
5119,1,7,4122
5120,1,8,4117
5121,1,9,2607
5122,1,1,2603
5123,1,2,2606
5124,1,3,2609
5125,1,4,2604
5126,1,5,2607
5127,1,6,2610
5128,1,7,2605
5129,1,8,1400
5130,1,9,1396
5131,1,1,1399
5132,1,2,1402
5133,1,3,1397
5134,1,4,1400
5135,1,5,1403
5136,1,6,1398
5137,1,7,401
5138,1,8,397
5139,1,9,400
5140,1,1,403
5141,1,2,398
5142,1,3,401
5143,1,4,404
5144,1,5,399
5145,1,6,105
5146,1,7,101
5147,1,8,104
5148,1,9,107
5149,1,1,102
5150,1,2,105
5151,1,3,108
5152,1,4,103
5153,1,5,12
5154,1,6,8
5155,1,7,11
5156,1,8,14
5157,1,9,9
5158,1,1,12
5159,1,2,15
5160,1,3,10
5161,1,4,220
5162,1,5,216
5163,1,6,219
5164,1,7,222
5165,1,8,217
5166,1,9,220
5167,1,1,223
5168,1,2,218
5169,1,3,629
5170,1,4,625
5171,1,5,628
5172,1,6,631
5173,1,7,626
5174,1,8,629
5175,1,9,632
5176,1,1,627
5177,1,2,937
5178,1,3,933
5179,1,4,936
5180,1,5,939
5181,1,6,934
5182,1,7,937
5183,1,8,940
5184,1,9,935
5185,1,1,1242
5186,1,2,1238
5187,1,3,1241
5188,1,4,1244
5189,1,5,1239
5190,1,6,1242
5191,1,7,1245
5192,1,8,1240
5193,1,9,1345
5194,1,1,1341
5195,1,2,1344
5196,1,3,1347
5197,1,4,1342
5198,1,5,1345
5199,1,6,1348
5200,1,7,1343
5201,1,8,1445
5202,1,9,1441
5203,1,1,1444
5204,1,2,1447
5205,1,3,1442
5206,1,4,1445
5207,1,5,1448
5208,1,6,1443
5209,1,7,1442
5210,1,8,1438
5211,1,9,1441
5212,1,1,1444
5213,1,2,1439
5214,1,3,1442
5215,1,4,1445
5216,1,5,1440
5217,1,6,1337
5218,1,7,1333
5219,1,8,1336
5220,1,9,1339
5221,1,1,1334
5222,1,2,1337
5223,1,3,1340
5224,1,4,1335
5225,1,5,1131
5226,1,6,1127
5227,1,7,1130
5228,1,8,1133
5229,1,9,1128
5230,1,1,1131
5231,1,2,1134
5232,1,3,1129
5233,1,4,825
5234,1,5,821
5235,1,6,824
5236,1,7,827
5237,1,8,822
5238,1,9,825
5239,1,1,828
5240,1,2,823
5241,1,3,518
5242,1,4,514
5243,1,5,517
5244,1,6,520
5245,1,7,515
5246,1,8,518
5247,1,9,521
5248,1,1,516
5249,1,2,215
5250,1,3,211
5251,1,4,214
5252,1,5,217
5253,1,6,212
5254,1,7,215
5255,1,8,218
5256,1,9,213
5257,1,1,117
5258,1,2,113
5259,1,3,116
5260,1,4,119
5261,1,5,114
5262,1,6,117
5263,1,7,120
5264,1,8,115
5265,1,9,322
5266,1,1,318
5267,1,2,321
5268,1,3,324
5269,1,4,319
5270,1,5,322
5271,1,6,325
5272,1,7,320
5273,1,8,732
5274,1,9,728
5275,1,1,731
5276,1,2,734
5277,1,3,729
5278,1,4,732
5279,1,5,735
5280,1,6,730
5281,1,7,1245
5282,1,8,1241
5283,1,9,1244
5284,1,1,1247
5285,1,2,1242
5286,1,3,1245
5287,1,4,1248
5288,1,5,1243
5289,1,6,1859
5290,1,7,1855
5291,1,8,1858
5292,1,9,1861
5293,1,1,1856
5294,1,2,1859
5295,1,3,1862
5296,1,4,1857
5297,1,5,2371
5298,1,6,2367
5299,1,7,2370
5300,1,8,2373
5301,1,9,2368
5302,1,1,2371
5303,1,2,2374
5304,1,3,2369
5305,1,4,2980
5306,1,5,2976
5307,1,6,2979
5308,1,7,2982
5309,1,8,2977
5310,1,9,2980
5311,1,1,2983
5312,1,2,2978
5313,1,3,3589
5314,1,4,3585
5315,1,5,3588
5316,1,6,3591
5317,1,7,3586
5318,1,8,3589
5319,1,9,3592
5320,1,1,3587
5321,1,2,3995
5322,1,3,3991
5323,1,4,3994
5324,1,5,3997
5325,1,6,3992
5326,1,7,3995
5327,1,8,3998
5328,1,9,3993
5329,1,1,4298
5330,1,2,4294
5331,1,3,4297
5332,1,4,4300
5333,1,5,4295
5334,1,6,4298
5335,1,7,4301
5336,1,8,4296
5337,1,9,4399
5338,1,1,4395
5339,1,2,4398
5340,1,3,4401
5341,1,4,4396
5342,1,5,4399
5343,1,6,4402
5344,1,7,4397
5345,1,8,4498
5346,1,9,4494
5347,1,1,4497
5348,1,2,4500
5349,1,3,4495
5350,1,4,4498
5351,1,5,4501
5352,1,6,4496
5353,1,7,4498
5354,1,8,4494
5355,1,9,4497
5356,1,1,4500
5357,1,2,4495
5358,1,3,4498
5359,1,4,4501
5360,1,5,4496
5361,1,6,4498
5362,1,7,4494
5363,1,8,4497
5364,1,9,4500
5365,1,1,4495
5366,1,2,4498
5367,1,3,4501
5368,1,4,4496
5369,1,5,4397
5370,1,6,4393
5371,1,7,4396
5372,1,8,4399
5373,1,9,4394
5374,1,1,4397
5375,1,2,4400
5376,1,3,4395
5377,1,4,4196
5378,1,5,4192
5379,1,6,4195
5380,1,7,4198
5381,1,8,4193
5382,1,9,4196
5383,1,1,4199
5384,1,2,4194
5385,1,3,3895
5386,1,4,3891
5387,1,5,3894
5388,1,6,3897
5389,1,7,3892
5390,1,8,3895
5391,1,9,3898
5392,1,1,3893
5393,1,2,3795
5394,1,3,3791
5395,1,4,3794
5396,1,5,3797
5397,1,6,3792
5398,1,7,3795
5399,1,8,3798
5400,1,9,3793
5401,1,1,3795
5402,1,2,3791
5403,1,3,3794
5404,1,4,3797
5405,1,5,3792
5406,1,6,3795
5407,1,7,3798
5408,1,8,3793
